"Op Airlines","Original","Destination","Passenger","Fare","Income Original","Income Destination","Population Original","Population Destination","Date","Flight Frequency","Total Seat","Seat/Dep","Time","AVG KM","Number Of Review","Airlines Score"
"TG","HKT","BKK","28143.0","81.0","30867.515044248","48842.9433628325","378364.0","5692284.0","Nov2014","270.0","82532.0","305.6740740740741","23100.0","673.0","142.0","7.0"
"TG","HKT","BKK","31682.0","85.0","30867.515044248","48842.9433628325","378364.0","5692284.0","Dec2014","293.0","91237.0","311.38907849829354","25060.0","673.0","142.0","7.0"
"TG","HKT","BKK","42612.0","87.0","31500.0","45572.0","386605.0","5696409.0","Jan2015","302.0","95228.0","315.3245033112583","25825.0","673.0","142.0","7.0"
"TG","HKT","BKK","37222.0","88.0","31500.0","45572.0","386605.0","5696409.0","Feb2015","268.0","83052.0","309.8955223880597","22920.0","673.0","142.0","7.0"
"TG","HKT","BKK","39046.0","81.0","31500.0","45572.0","386605.0","5696409.0","Mar2015","291.0","91057.0","312.9106529209622","24915.0","673.0","142.0","7.0"
"TG","HKT","BKK","23090.0","82.0","31500.0","45572.0","386605.0","5696409.0","Apr2015","217.0","71472.0","329.3640552995392","18895.0","673.0","142.0","7.0"
"TG","HKT","BKK","29298.0","77.0","31500.0","45572.0","386605.0","5696409.0","May2015","217.0","69762.0","321.48387096774195","18910.0","673.0","142.0","7.0"
"TG","HKT","BKK","25299.0","73.0","31500.0","45572.0","386605.0","5696409.0","Jun2015","210.0","63448.0","302.1333333333333","18300.0","673.0","142.0","7.0"
"TG","HKT","BKK","27825.0","73.0","31500.0","45572.0","386605.0","5696409.0","Jul2015","217.0","70031.0","322.7235023041475","18910.0","673.0","142.0","7.0"
"TG","HKT","BKK","35795.0","73.0","31500.0","45572.0","386605.0","5696409.0","Aug2015","248.0","76718.0","309.3467741935484","21545.0","673.0","142.0","7.0"
"TG","HKT","BKK","20784.0","72.0","31500.0","45572.0","386605.0","5696409.0","Sep2015","240.0","77948.0","324.78333333333336","20850.0","673.0","142.0","7.0"
